Transition,TwoLegged,Angle,Distance,PlayerType_C,PlayerType_F,PlayerType_G,Competition_EURO,Competition_NBA,Competition_SLO1,Competition_U14,Competition_U16,Movement_dribble or cut,Movement_drive,Movement_no,target
0,0,71.09,0.62,0,0,1,0,0,0,1,0,1,0,0,2
0,1,61.2,0.98,0,0,1,0,0,0,1,0,0,0,1,2
0,1,50.89,7.32,0,0,1,0,0,0,1,0,0,0,1,1
0,1,19.6,7.19,0,0,1,0,0,0,1,0,0,0,1,1
0,1,61.5,7.19,0,0,1,0,0,0,1,0,0,0,1,1
0,1,67.64,5.91,0,0,1,0,0,0,1,0,0,0,1,1
1,0,70.94,0.45,0,0,1,0,0,0,1,0,0,0,1,6
0,1,15.52,0.6,0,0,1,0,0,0,1,0,0,0,1,2
0,1,52.46,5.81,0,0,1,0,0,0,1,0,0,0,1,1
0,1,18.53,1.35,0,0,1,0,0,0,1,0,0,0,1,1
0,1,27.74,8.75,0,0,1,0,0,0,1,0,0,0,1,6
0,0,58.33,0.69,0,0,1,0,0,0,1,0,1,0,0,2
0,1,29.77,5.07,0,0,1,0,0,0,1,0,0,0,1,1
0,0,52.99,0.6,0,0,1,0,0,0,1,0,1,0,0,2
0,0,66.54,0.64,0,0,1,0,0,0,1,0,0,1,0,6
0,1,65.66,0.88,0,0,1,0,0,0,1,0,0,0,1,1
0,1,46.86,7.86,0,0,1,0,0,0,1,0,0,0,1,1
1,0,62.44,0.79,0,0,1,0,0,0,1,0,1,0,0,2
0,1,35.8,7.42,0,0,1,0,0,0,1,0,0,0,1,1
0,1,50.2,1.32,0,0,1,0,0,0,1,0,0,0,1,1
0,1,25.16,7.18,0,0,1,0,0,0,1,0,0,0,1,1
0,1,37.61,0.53,0,0,1,0,0,0,1,0,0,0,1,2
0,1,51.76,7.03,0,0,1,0,0,0,1,0,0,0,1,1
0,1,47.75,0.94,0,0,1,0,0,0,1,0,0,0,1,1
1,0,59.97,0.62,0,0,1,0,0,0,1,0,1,0,0,2
0,1,64.69,4.5,0,0,1,0,0,0,1,0,0,0,1,1
0,1,17.97,7.12,0,0,1,0,0,0,1,0,0,0,1,1
0,1,30.73,6.19,0,0,1,0,0,0,1,0,0,0,1,1
1,0,29.91,1.29,0,0,1,0,0,0,1,0,1,0,0,6
0,1,62.65,1.03,0,0,1,0,0,0,1,0,0,0,1,2
0,1,6.79,7.25,0,0,1,0,0,0,1,0,0,0,1,1
0,1,86.1,6.93,0,0,1,0,0,0,1,0,0,0,1,1
0,1,13.34,2.09,0,0,1,0,0,0,1,0,0,0,1,1
0,0,66.54,0.64,0,0,1,0,0,0,1,0,1,0,0,2
1,0,55.84,0.65,0,0,1,0,0,0,1,0,1,0,0,2
0,1,62.05,0.55,0,0,1,0,0,0,1,0,0,0,1,2
0,1,10.08,7.04,0,0,1,0,0,0,1,0,0,0,1,1
1,0,67.57,0.81,0,0,1,0,0,0,1,0,1,0,0,2
0,1,55.17,7.05,0,0,1,0,0,0,1,0,0,0,1,1
0,0,66.54,0.64,0,0,1,0,0,0,1,0,1,0,0,2
0,0,54.15,0.53,0,0,1,0,0,0,1,0,1,0,0,2
0,0,4.31,2.85,0,0,1,0,0,0,1,0,1,0,0,1
0,0,29.62,0.54,0,0,1,0,0,0,1,0,1,0,0,6
0,1,25.98,2.2,0,0,1,0,0,0,1,0,0,0,1,1
1,0,16.82,1.11,0,0,1,0,0,0,1,0,1,0,0,1
0,1,35.76,7.15,0,0,1,0,0,0,1,0,0,0,1,1
1,1,72.93,0.5,0,0,1,0,0,0,1,0,0,0,1,1
0,1,60.1,3.21,0,0,1,0,0,0,1,0,0,0,1,1
0,0,49.7,0.56,0,0,1,0,0,0,1,0,1,0,0,2
0,1,41.27,7.15,0,0,1,0,0,0,1,0,0,0,1,1
0,1,66.54,0.64,0,0,1,0,0,0,1,0,0,0,1,1
1,0,22.73,0.28,0,0,1,0,0,0,1,0,1,0,0,2
0,0,62.44,0.79,1,0,0,0,0,0,1,0,0,1,0,2
1,0,75.89,0.61,1,0,0,0,0,0,1,0,1,0,0,2
1,0,74.93,0.78,1,0,0,0,0,0,1,0,0,0,1,1
0,1,88.8,4.5,1,0,0,0,0,0,1,0,0,0,1,6
0,1,83.3,4.96,1,0,0,0,0,0,1,0,0,0,1,1
0,1,66.03,0.76,1,0,0,0,0,0,1,0,0,0,1,2
0,1,68.3,0.69,1,0,0,0,0,0,1,0,0,0,1,1
0,0,29.62,0.54,1,0,0,0,0,0,1,0,0,1,0,2
0,1,66.03,0.76,1,0,0,0,0,0,1,0,0,0,1,2
0,0,74.93,0.78,1,0,0,0,0,0,1,0,1,0,0,2
0,0,70.14,0.91,1,0,0,0,0,0,1,0,0,0,1,1
0,1,69.83,0.74,1,0,0,0,0,0,1,0,0,0,1,1
0,1,47.95,7.21,1,0,0,0,0,0,1,0,0,0,1,1
0,0,21.22,1.78,1,0,0,0,0,0,1,0,0,0,1,3
0,1,40.97,0.98,1,0,0,0,0,0,1,0,0,0,1,1
0,1,51.78,1.02,1,0,0,0,0,0,1,0,0,0,1,3
0,0,70.5,1.25,1,0,0,0,0,0,1,0,0,0,1,1
0,0,59.07,0.81,1,0,0,0,0,0,1,0,0,1,0,2
0,0,64.28,0.71,1,0,0,0,0,0,1,0,0,0,1,1
0,0,49.18,1.13,1,0,0,0,0,0,1,0,0,0,1,1
1,1,69.35,0.57,1,0,0,0,0,0,1,0,0,0,1,2
0,1,70.14,0.91,1,0,0,0,0,0,1,0,0,0,1,2
1,0,72.93,0.5,1,0,0,0,0,0,1,0,1,0,0,2
0,1,70.78,1.76,1,0,0,0,0,0,1,0,0,0,1,3
0,0,62.05,0.55,1,0,0,0,0,0,1,0,0,1,0,2
0,1,67.54,1.8,1,0,0,0,0,0,1,0,0,0,1,1
0,1,47.75,0.94,1,0,0,0,0,0,1,0,0,0,1,1
0,0,55.35,1.3,1,0,0,0,0,0,1,0,1,0,0,1
0,1,6.49,0.47,1,0,0,0,0,0,1,0,0,0,1,1
0,1,59.62,0.93,1,0,0,0,0,0,1,0,0,0,1,2
0,1,39.23,0.68,1,0,0,0,0,0,1,0,0,0,1,2
0,1,62.05,0.55,1,0,0,0,0,0,1,0,0,0,1,2
0,1,50.76,0.83,1,0,0,0,0,0,1,0,0,0,1,2
1,0,69.35,0.57,1,0,0,0,0,0,1,0,1,0,0,2
0,0,16.54,0.94,1,0,0,0,0,0,1,0,0,0,1,1
0,1,61.55,5.85,1,0,0,0,0,0,1,0,0,0,1,6
0,1,21.87,1.73,1,0,0,0,0,0,1,0,0,0,1,1
0,0,19.42,1.13,1,0,0,0,0,0,1,0,1,0,0,1
0,1,28.78,7.23,0,0,1,0,0,0,1,0,0,0,1,6
0,1,60.04,1.05,0,0,1,0,0,0,1,0,0,0,1,1
0,0,59.97,0.62,0,0,1,0,0,0,1,0,1,0,0,2
0,0,86.08,0.59,0,0,1,0,0,0,1,0,1,0,0,2
1,0,38.52,0.95,0,0,1,0,0,0,1,0,1,0,0,2
1,1,71.77,2.54,0,0,1,0,0,0,1,0,0,0,1,1
0,1,5.37,5.72,0,0,1,0,0,0,1,0,0,0,1,6
0,0,73.83,0.73,0,0,1,0,0,0,1,0,1,0,0,2
0,1,72.99,6.95,0,0,1,0,0,0,1,0,0,0,1,1
0,1,87.88,6.92,0,0,1,0,0,0,1,0,0,0,1,6
0,0,69.83,0.74,0,0,1,0,0,0,1,0,1,0,0,2
0,1,69.89,2.0,0,0,1,0,0,0,1,0,0,0,1,6
0,1,34.46,7.1,0,0,1,0,0,0,1,0,0,0,1,6
0,1,25.93,7.35,0,0,1,0,0,0,1,0,0,0,1,6
0,1,69.28,5.44,0,0,1,0,0,0,1,0,0,0,1,6
0,0,56.84,0.96,0,0,1,0,0,0,1,0,1,0,0,2
0,1,18.71,0.67,0,0,1,0,0,0,1,0,0,0,1,3
0,1,53.34,7.01,0,0,1,0,0,0,1,0,0,0,1,1
0,0,37.97,0.87,0,0,1,0,0,0,1,0,1,0,0,2
1,0,77.03,0.66,0,0,1,0,0,0,1,0,1,0,0,2
0,0,62.56,0.91,0,0,1,0,0,0,1,0,1,0,0,2
0,1,42.28,7.41,0,0,1,0,0,0,1,0,0,0,1,1
0,1,88.02,4.29,0,0,1,0,0,0,1,0,0,0,1,1
0,1,42.91,7.55,0,0,1,0,0,0,1,0,0,0,1,6
0,1,45.76,0.6,0,0,1,0,0,0,1,0,0,0,1,2
0,0,53.57,1.07,1,0,0,0,0,0,1,0,0,0,1,1
1,0,48.0,0.87,1,0,0,0,0,0,1,0,1,0,0,2
0,1,25.75,1.48,1,0,0,0,0,0,1,0,0,0,1,1
0,1,72.93,0.5,1,0,0,0,0,0,1,0,0,0,1,1
0,1,32.56,8.16,0,1,0,0,0,0,1,0,0,0,1,1
0,1,44.93,7.28,0,1,0,0,0,0,1,0,0,0,1,1
0,0,4.77,1.93,0,1,0,0,0,0,1,0,1,0,0,1
0,0,55.97,1.03,0,1,0,0,0,0,1,0,0,1,0,2
0,1,86.52,6.87,0,1,0,0,0,0,1,0,0,0,1,1
0,1,25.8,1.6,0,1,0,0,0,0,1,0,0,0,1,1
0,1,32.05,7.67,0,1,0,0,0,0,1,0,0,0,1,1
0,1,10.46,7.38,0,1,0,0,0,0,1,0,0,0,1,1
0,1,69.83,0.74,0,1,0,0,0,0,1,0,0,0,1,1
1,1,30.52,0.42,0,1,0,0,0,0,1,0,0,0,1,2
0,1,49.6,7.46,0,1,0,0,0,0,1,0,0,0,1,1
0,1,33.15,7.44,0,1,0,0,0,0,1,0,0,0,1,1
0,1,10.79,7.44,0,1,0,0,0,0,1,0,0,0,1,1
0,1,11.44,0.81,0,1,0,0,0,0,1,0,0,0,1,3
0,1,60.87,7.05,0,1,0,0,0,0,1,0,0,0,1,1
0,1,29.31,7.33,0,1,0,0,0,0,1,0,0,0,1,6
0,0,59.97,0.62,0,1,0,0,0,0,1,0,0,1,0,6
0,1,78.91,7.21,0,1,0,0,0,0,1,0,0,0,1,6
0,1,17.33,0.72,0,1,0,0,0,0,1,0,0,0,1,1
0,1,13.68,7.25,0,1,0,0,0,0,1,0,0,0,1,1
0,1,28.03,7.18,0,1,0,0,0,0,1,0,0,0,1,1
0,1,37.93,2.44,0,1,0,0,0,0,1,0,0,0,1,1
0,0,5.23,1.18,0,1,0,0,0,0,1,0,0,0,1,1
1,0,55.84,0.65,0,1,0,0,0,0,1,0,1,0,0,6
0,1,58.78,7.14,0,1,0,0,0,0,1,0,0,0,1,1
0,1,28.31,7.57,0,1,0,0,0,0,1,0,0,0,1,1
0,1,33.38,7.21,0,1,0,0,0,0,1,0,0,0,1,1
0,0,59.42,2.3,0,1,0,0,0,0,1,0,1,0,0,1
0,0,60.04,1.05,0,1,0,0,0,0,1,0,0,0,1,1
1,0,42.56,0.71,0,1,0,0,0,0,1,0,1,0,0,2
0,0,11.61,2.13,0,1,0,0,0,0,1,0,1,0,0,6
0,0,3.4,0.9,0,1,0,0,0,0,1,0,1,0,0,2
0,1,49.11,7.3,0,1,0,0,0,0,1,0,0,0,1,1
0,1,22.53,5.17,0,1,0,0,0,0,1,0,0,0,1,6
0,0,14.86,1.88,0,1,0,0,0,0,1,0,1,0,0,6
1,0,69.35,0.57,0,1,0,0,0,0,1,0,1,0,0,2
0,1,3.38,7.27,0,1,0,0,0,0,1,0,0,0,1,1
0,1,27.81,1.26,0,1,0,0,0,0,1,0,0,0,1,6
1,0,38.52,0.6,0,1,0,0,0,0,1,0,1,0,0,2
1,1,0.0,0.42,0,1,0,0,0,0,1,0,0,0,1,1
0,1,68.45,3.63,0,1,0,0,0,0,1,0,0,0,1,1
0,0,19.89,0.79,0,1,0,0,0,0,1,0,1,0,0,2
0,1,45.9,0.52,0,1,0,0,0,0,1,0,0,0,1,2
0,1,59.17,0.5,0,1,0,0,0,0,1,0,0,0,1,2
1,0,67.28,0.52,0,1,0,0,0,0,1,0,1,0,0,2
0,1,29.62,7.48,0,1,0,0,0,0,1,0,0,0,1,1
0,1,61.07,0.31,0,1,0,0,0,0,1,0,0,0,1,2
0,1,29.32,6.35,0,1,0,0,0,0,1,0,0,0,1,1
0,0,24.08,2.76,0,1,0,0,0,0,1,0,1,0,0,1
0,1,21.9,7.18,0,1,0,0,0,0,1,0,0,0,1,1
0,0,52.99,0.6,0,1,0,0,0,0,1,0,1,0,0,2
0,1,83.88,4.42,0,1,0,0,0,0,1,0,0,0,1,1
0,0,36.39,0.45,0,1,0,0,0,0,1,0,1,0,0,2
0,1,83.46,5.55,0,1,0,0,0,0,1,0,0,0,1,1
0,0,19.28,1.3,0,1,0,0,0,0,1,0,1,0,0,1
0,1,54.7,0.72,0,1,0,0,0,0,1,0,0,0,1,2
0,1,69.35,6.98,0,1,0,0,0,0,1,0,0,0,1,1
1,0,68.45,0.4,0,0,1,0,0,0,1,0,1,0,0,2
0,0,58.33,0.69,0,0,1,0,0,0,1,0,1,0,0,2
0,1,66.34,4.8,0,0,1,0,0,0,1,0,0,0,1,6
1,0,58.33,0.69,0,0,1,0,0,0,1,0,1,0,0,2
0,1,27.65,7.16,0,0,1,0,0,0,1,0,0,0,1,1
0,1,30.37,7.1,0,0,1,0,0,0,1,0,0,0,1,1
0,1,85.82,4.24,0,0,1,0,0,0,1,0,0,0,1,1
0,1,35.31,7.04,0,0,1,0,0,0,1,0,0,0,1,1
1,0,67.28,0.52,0,0,1,0,0,0,1,0,1,0,0,2
0,1,11.85,7.3,0,0,1,0,0,0,1,0,0,0,1,1
0,1,8.35,7.01,0,0,1,0,0,0,1,0,0,0,1,1
0,1,6.98,2.64,0,0,1,0,0,0,1,0,0,0,1,1
0,1,38.79,7.1,0,0,1,0,0,0,1,0,0,0,1,1
0,1,68.93,0.86,0,0,1,0,0,0,1,0,0,0,1,2
0,0,0.0,2.03,0,0,1,0,0,0,1,0,0,0,1,1
0,1,11.19,7.18,0,0,1,0,0,0,1,0,0,0,1,1
0,1,38.14,7.72,0,0,1,0,0,0,1,0,0,0,1,1
0,1,46.78,7.06,0,0,1,0,0,0,1,0,0,0,1,1
0,1,13.99,7.09,0,0,1,0,0,0,1,0,0,0,1,1
0,1,18.93,7.1,0,0,1,0,0,0,1,0,0,0,1,1
0,1,31.09,5.71,0,0,1,0,0,0,1,0,0,0,1,1
0,0,21.06,0.45,0,0,1,0,0,0,1,0,1,0,0,2
1,0,59.97,0.62,0,0,1,0,0,0,1,0,1,0,0,2
0,1,10.93,7.06,0,0,1,0,0,0,1,0,0,0,1,1
0,1,43.62,1.32,0,0,1,0,0,0,1,0,0,0,1,1
0,1,14.1,7.04,0,0,1,0,0,0,1,0,0,0,1,1
0,1,30.38,6.04,0,0,1,0,0,0,1,0,0,0,1,1
0,1,22.96,7.0,0,0,1,0,0,0,1,0,0,0,1,1
1,1,52.99,7.04,0,0,1,0,0,0,1,0,0,0,1,1
0,0,74.55,0.56,0,0,1,0,0,0,1,0,0,1,0,2
0,1,46.43,7.25,0,0,1,0,0,0,1,0,0,0,1,1
0,1,12.86,7.22,0,0,1,0,0,0,1,0,0,0,1,6
1,1,25.24,5.4,0,0,1,0,0,0,1,0,0,0,1,1
0,1,61.47,3.35,0,0,1,0,0,0,1,0,0,0,1,1
0,1,54.11,7.14,0,0,1,0,0,0,1,0,0,0,1,1
1,0,4.52,2.04,0,0,1,0,0,0,1,0,0,0,1,1
0,1,3.83,7.22,0,0,1,0,0,0,1,0,0,0,1,6
0,1,80.76,4.61,0,0,1,0,0,0,1,0,0,0,1,6
0,1,50.49,6.67,0,0,1,0,0,0,1,0,0,0,1,6
0,0,50.76,0.83,0,0,1,0,0,0,1,0,1,0,0,6
0,1,66.03,0.76,1,0,0,0,0,0,1,0,0,0,1,2
0,1,60.91,0.86,1,0,0,0,0,0,1,0,0,0,1,1
0,1,23.85,0.4,1,0,0,0,0,0,1,0,0,0,1,2
0,0,64.14,0.83,1,0,0,0,0,0,1,0,0,1,0,6
0,1,0.0,0.69,1,0,0,0,0,0,1,0,0,0,1,2
0,0,21.42,1.03,1,0,0,0,0,0,1,0,0,1,0,6
0,1,75.57,2.32,1,0,0,0,0,0,1,0,0,0,1,1
0,1,66.81,2.56,1,0,0,0,0,0,1,0,0,0,1,1
0,0,69.35,0.57,1,0,0,0,0,0,1,0,1,0,0,2
0,1,2.46,5.0,1,0,0,0,0,0,1,0,0,0,1,1
1,1,58.33,0.69,1,0,0,0,0,0,1,0,0,0,1,1
0,1,1.69,1.82,1,0,0,0,0,0,1,0,0,0,1,1
1,0,44.04,2.0,1,0,0,0,0,0,1,0,1,0,0,2
0,0,67.02,0.93,1,0,0,0,0,0,1,0,1,0,0,2
1,1,26.93,0.71,1,0,0,0,0,0,1,0,0,0,1,2
1,0,64.14,0.83,1,0,0,0,0,0,1,0,1,0,0,6
0,0,62.28,0.67,1,0,0,0,0,0,1,0,1,0,0,2
0,1,11.39,1.08,1,0,0,0,0,0,1,0,0,0,1,1
1,0,77.03,0.66,1,0,0,0,0,0,1,0,1,0,0,2
0,1,65.54,4.65,1,0,0,0,0,0,1,0,0,0,1,1
1,1,86.59,5.21,1,0,0,0,0,0,1,0,0,0,1,6
1,0,7.32,0.42,1,0,0,0,0,0,1,0,1,0,0,2
0,0,57.01,0.77,1,0,0,0,0,0,1,0,0,1,0,6
1,0,54.23,0.99,1,0,0,0,0,0,1,0,1,0,0,2
0,0,55.84,0.65,1,0,0,0,0,0,1,0,1,0,0,2
1,0,55.84,0.65,1,0,0,0,0,0,1,0,0,0,1,1
0,0,66.54,0.64,1,0,0,0,0,0,1,0,0,0,1,1
0,0,64.28,0.71,1,0,0,0,0,0,1,0,0,0,1,1
0,0,49.12,0.64,0,1,0,0,0,0,1,0,0,0,1,1
0,0,62.56,0.91,0,1,0,0,0,0,1,0,0,1,0,2
0,0,35.46,1.57,0,1,0,0,0,0,1,0,1,0,0,1
0,1,76.6,3.19,0,1,0,0,0,0,1,0,0,0,1,1
0,1,53.81,2.99,0,1,0,0,0,0,1,0,0,0,1,1
0,1,53.25,7.09,0,1,0,0,0,0,1,0,0,0,1,1
0,0,37.13,4.17,0,1,0,0,0,0,1,0,0,0,1,1
0,1,63.84,1.31,0,1,0,0,0,0,1,0,0,0,1,1
0,1,45.82,5.08,0,1,0,0,0,0,1,0,0,0,1,1
0,0,54.29,2.38,0,1,0,0,0,0,1,0,0,0,1,1
0,0,44.04,2.0,0,1,0,0,0,0,1,0,0,0,1,1
0,1,71.79,2.37,0,1,0,0,0,0,1,0,0,0,1,1
0,1,9.55,0.97,0,1,0,0,0,0,1,0,0,0,1,3
0,1,0.0,1.49,0,1,0,0,0,0,1,0,0,0,1,3
0,0,32.3,1.7,0,1,0,0,0,0,1,0,1,0,0,1
0,1,58.33,0.69,0,1,0,0,0,0,1,0,0,0,1,2
1,0,16.75,1.67,0,1,0,0,0,0,1,0,1,0,0,2
0,1,67.48,7.13,0,1,0,0,0,0,1,0,0,0,1,1
1,1,50.16,1.74,0,1,0,0,0,0,1,0,0,0,1,1
0,1,43.12,3.45,0,1,0,0,0,0,1,0,0,0,1,1
0,1,21.9,7.18,0,1,0,0,0,0,1,0,0,0,1,1
0,1,83.27,4.48,0,1,0,0,0,0,1,0,0,0,1,1
0,1,66.29,7.2,0,1,0,0,0,0,1,0,0,0,1,1
0,1,12.42,3.74,0,1,0,0,0,0,1,0,0,0,1,1
0,1,43.83,3.71,0,1,0,0,0,0,1,0,0,0,1,1
0,1,71.36,2.15,0,1,0,0,0,0,1,0,0,0,1,1
0,1,2.16,7.1,0,1,0,0,0,0,1,0,0,0,1,1
0,0,43.36,1.09,0,1,0,0,0,0,1,0,0,1,0,2
1,0,49.85,0.98,0,1,0,0,0,0,1,0,0,0,1,1
0,1,30.54,5.8,0,1,0,0,0,0,1,0,0,0,1,6
0,0,69.35,0.57,0,0,1,0,0,0,1,0,1,0,0,2
0,1,89.89,7.07,0,0,1,0,0,0,1,0,0,0,1,1
1,0,60.52,0.74,0,0,1,0,0,0,1,0,1,0,0,2
0,1,17.02,0.55,0,0,1,0,0,0,1,0,0,0,1,2
1,1,70.78,4.54,0,0,1,0,0,0,1,0,0,0,1,2
0,0,64.77,0.47,0,0,1,0,0,0,1,0,0,1,0,2
1,0,80.02,0.54,0,0,1,0,0,0,1,0,1,0,0,2
0,1,60.04,1.05,0,0,1,0,0,0,1,0,0,0,1,1
0,0,12.33,1.25,0,0,1,0,0,0,1,0,1,0,0,6
0,1,64.28,0.71,0,0,1,0,0,0,1,0,0,0,1,1
0,0,51.36,0.75,0,0,1,0,0,0,1,0,1,0,0,1
0,0,45.33,1.13,0,0,1,0,0,0,1,0,1,0,0,1
0,0,81.66,0.65,0,0,1,0,0,0,1,0,0,1,0,2
1,1,50.46,0.49,0,0,1,0,0,0,1,0,0,0,1,2
0,0,64.77,0.47,0,0,1,0,0,0,1,0,1,0,0,2
0,1,81.32,7.05,0,0,1,0,0,0,1,0,0,0,1,1
0,1,2.52,3.65,0,0,1,0,0,0,1,0,0,0,1,1
1,0,64.28,0.71,0,0,1,0,0,0,1,0,1,0,0,1
0,1,86.86,7.14,0,0,1,0,0,0,1,0,0,0,1,6
0,1,36.39,0.45,0,0,1,0,0,0,1,0,0,0,1,2
0,0,37.08,1.33,0,0,1,0,0,0,1,0,1,0,0,2
1,0,65.27,0.35,0,0,1,0,0,0,1,0,1,0,0,2
1,0,0.0,0.69,0,0,1,0,0,0,1,0,1,0,0,2
0,1,84.11,3.02,0,0,1,0,0,0,1,0,0,0,1,1
1,1,12.25,0.76,0,0,1,0,0,0,1,0,0,0,1,2
0,1,52.99,0.87,1,0,0,0,0,0,1,0,0,0,1,3
0,1,57.29,0.57,1,0,0,0,0,0,1,0,0,0,1,1
0,1,61.7,0.43,1,0,0,0,0,0,1,0,0,0,1,2
0,0,45.23,1.43,1,0,0,0,0,0,1,0,0,0,1,1
0,1,16.25,4.98,1,0,0,0,0,0,1,0,0,0,1,1
0,0,48.67,0.71,1,0,0,0,0,0,1,0,0,1,0,2
0,0,23.62,1.34,0,1,0,0,0,0,1,0,0,0,1,1
0,0,61.43,2.56,0,1,0,0,0,0,1,0,1,0,0,1
1,1,72.34,0.84,0,1,0,0,0,0,1,0,0,0,1,2
0,0,60.52,0.74,0,1,0,0,0,0,1,0,1,0,0,2
1,0,57.01,0.77,0,1,0,0,0,0,1,0,1,0,0,2
0,1,28.56,5.38,0,1,0,0,0,0,1,0,0,0,1,1
1,0,59.97,0.62,0,1,0,0,0,0,1,0,1,0,0,2
0,1,57.64,7.42,0,1,0,0,0,0,1,0,0,0,1,6
0,1,68.75,7.24,0,1,0,0,0,0,1,0,0,0,1,6
0,1,16.54,0.94,0,1,0,0,0,0,1,0,0,0,1,2
0,1,42.59,7.44,0,1,0,0,0,0,1,0,0,0,1,6
0,0,13.18,0.71,0,1,0,0,0,0,1,0,0,0,1,1
0,1,55.17,7.05,0,1,0,0,0,0,1,0,0,0,1,6
0,0,67.57,0.81,0,1,0,0,0,0,1,0,1,0,0,6
1,0,45.76,0.6,0,1,0,0,0,0,1,0,0,0,1,1
0,1,47.34,5.46,0,1,0,0,0,0,1,0,0,0,1,6
0,1,58.27,7.24,0,1,0,0,0,0,1,0,0,0,1,6
1,0,52.99,0.6,0,1,0,0,0,0,1,0,1,0,0,2
1,1,47.57,3.41,0,0,1,0,0,0,1,0,0,0,1,1
0,1,78.89,3.0,0,0,1,0,0,0,1,0,0,0,1,1
0,1,75.35,5.48,0,1,0,0,0,0,1,0,0,0,1,6
0,1,45.58,0.75,0,1,0,0,0,0,1,0,0,0,1,2
0,1,66.32,5.73,0,1,0,0,0,0,1,0,0,0,1,6
0,0,73.88,1.12,1,0,0,0,0,0,1,0,1,0,0,6
0,0,45.66,0.67,1,0,0,0,0,0,1,0,1,0,0,2
0,0,74.55,0.56,1,0,0,0,0,0,1,0,1,0,0,1
0,1,7.33,5.04,1,0,0,0,0,0,1,0,0,0,1,1
0,0,42.29,0.64,1,0,0,0,0,0,1,0,1,0,0,2
0,1,34.81,7.13,1,0,0,0,0,0,1,0,0,0,1,1
0,0,4.46,0.69,1,0,0,0,0,0,1,0,1,0,0,2
0,1,64.14,0.83,1,0,0,0,0,0,1,0,0,0,1,1
0,0,55.84,0.65,1,0,0,0,0,0,1,0,1,0,0,2
0,1,86.76,5.47,1,0,0,0,0,0,1,0,0,0,1,1
1,0,45.58,0.75,1,0,0,0,0,0,1,0,1,0,0,2
0,1,68.3,0.69,1,0,0,0,0,0,1,0,0,0,1,2
0,0,62.05,0.55,1,0,0,0,0,0,1,0,1,0,0,2
1,0,59.97,0.62,1,0,0,0,0,0,1,0,0,0,1,1
0,0,58.36,2.64,1,0,0,0,0,0,1,0,1,0,0,6
0,1,11.83,1.31,1,0,0,0,0,0,1,0,0,0,1,1
0,0,68.3,0.69,1,0,0,0,0,0,1,0,1,0,0,2
0,0,57.29,0.57,1,0,0,0,0,0,1,0,0,1,0,2
0,0,52.99,0.6,1,0,0,0,0,0,1,0,1,0,0,2
0,0,64.48,0.59,1,0,0,0,0,0,1,0,1,0,0,2
0,1,62.05,2.73,1,0,0,0,0,0,1,0,0,0,1,1
1,0,57.29,0.57,1,0,0,0,0,0,1,0,1,0,0,2
0,0,54.7,0.72,1,0,0,0,0,0,1,0,1,0,0,2
0,0,58.33,0.69,1,0,0,0,0,0,1,0,1,0,0,2
0,1,12.25,0.76,1,0,0,0,0,0,1,0,0,0,1,1
0,1,3.98,4.63,1,0,0,0,0,0,1,0,0,0,1,1
0,1,54.7,0.72,1,0,0,0,0,0,1,0,0,0,1,2
0,1,53.07,7.24,1,0,0,0,0,0,1,0,0,0,1,1
0,1,75.76,5.42,1,0,0,0,0,0,1,0,0,0,1,1
0,0,60.04,1.05,1,0,0,0,0,0,1,0,1,0,0,1
0,1,70.08,2.96,1,0,0,0,0,0,1,0,0,0,1,1
0,1,66.03,0.76,1,0,0,0,0,0,1,0,0,0,1,2
0,1,18.71,0.67,1,0,0,0,0,0,1,0,0,0,1,3
0,1,27.18,0.47,1,0,0,0,0,0,1,0,0,0,1,2
0,1,59.17,0.5,1,0,0,0,0,0,1,0,0,0,1,2
0,1,12.25,0.76,1,0,0,0,0,0,1,0,0,0,1,1
0,1,59.17,0.5,1,0,0,0,0,0,1,0,0,0,1,2
0,1,28.7,6.25,0,0,1,0,0,0,0,1,0,0,1,1
0,1,30.82,7.32,0,0,1,0,0,0,0,1,0,0,1,1
0,1,41.49,0.49,0,0,1,0,0,0,0,1,0,0,1,2
0,1,59.0,7.19,0,0,1,0,0,0,0,1,0,0,1,1
0,1,26.49,7.45,0,0,1,0,0,0,0,1,0,0,1,1
0,0,69.35,0.57,0,0,1,0,0,0,0,1,1,0,0,2
0,1,2.3,1.33,0,0,1,0,0,0,0,1,0,0,1,3
0,1,1.59,3.86,0,0,1,0,0,0,0,1,0,0,1,1
0,1,45.53,7.28,0,0,1,0,0,0,0,1,0,0,1,1
0,1,3.61,0.85,0,0,1,0,0,0,0,1,0,0,1,2
0,0,59.62,0.93,0,0,1,0,0,0,0,1,1,0,0,2
1,0,55.92,0.84,0,0,1,0,0,0,0,1,1,0,0,2
0,0,24.05,1.58,0,0,1,0,0,0,0,1,1,0,0,1
0,1,26.31,7.37,0,0,1,0,0,0,0,1,0,0,1,1
0,1,49.97,7.35,0,0,1,0,0,0,0,1,0,0,1,1
1,0,3.61,0.85,0,0,1,0,0,0,0,1,1,0,0,2
1,0,53.76,0.8,0,0,1,0,0,0,0,1,1,0,0,2
0,0,50.76,0.83,0,0,1,0,0,0,0,1,1,0,0,2
1,1,55.7,0.45,0,0,1,0,0,0,0,1,0,0,1,4
0,1,4.1,1.5,0,0,1,0,0,0,0,1,0,0,1,1
